geocode,week,actual,XGBoost,SVR,RF,CatBoost,LightGBM,ensemble_pred
3300100,202250,6,2.1946034,2.1680722772651877,6.696432079343275,8.032216055613333,3.0251068420466467,1.9423080811609648
3300159,202201,0,1.6791258,3.4188818495699755,0.9431650726305176,3.5344914522215247,0.5886920841266274,0.6170118320814642
3300159,202202,0,1.1275165,2.2349135811558494,0.7579859561344174,1.158820488481887,0.3157122102760716,0.6170118320814642
3300159,202203,4,0.9587895,2.4078065965706053,0.2978729630884211,0.3790867880896119,0.0081613144717174,0.6170118320814642
3300159,202204,5,0.9161772,2.5210370805688687,0.3449975549661779,0.4868778292407583,0.0,0.6170118320814642
3300159,202205,5,2.3915734,5.243450498313666,3.057577890306411,7.218166419968044,3.5475686916224234,1.9617086714800311
3300159,202206,3,4.531752,3.908392280486706,4.194557659667748,7.907280414292924,3.4897234697592943,3.7930504666850475
3300159,202207,13,4.594438,3.7398360195342666,4.500848177219186,8.23635154228791,4.069465777544391,3.7930504666850475
3300159,202208,17,4.216913,2.8653686328008043,4.844760442257196,7.673596957090917,3.879799437236521,3.7930504666850475
3300159,202209,47,13.35554,10.945520720681843,24.12079255667953,23.95508181044352,17.02201422181007,16.760379804246675
3300159,202210,31,20.149069,10.55488211506813,27.948520671542877,29.06201220838007,23.19132224471163,17.14976706024294
3300159,202211,32,36.426746,31.39539941627217,62.15746439831155,39.14835480744674,30.547433032571377,47.557342208312626
3300159,202212,56,20.6024,13.542069069201135,29.381174810050467,33.98675496755796,14.405180133714024,25.574827221713427
3300159,202213,35,21.738186,17.29958907917337,36.55446424859679,30.980464295592515,1.9799649460951263,21.75327528389169
3300159,202214,32,28.834354,33.653722739851275,31.14895369476572,29.586244421271616,6.822811961164707,23.21374389877002
3300159,202215,26,18.041147,13.957404143404778,25.428610785068404,37.97341024248929,14.024237654972454,24.62502475259837
3300159,202216,20,22.185839,15.767625773237478,24.46294786459792,36.512923771802846,20.603516814794013,24.62502475259837
3300159,202217,16,15.857932,11.73688127521467,25.362199996048435,26.560124941060177,11.760118212181297,17.398161700338747
3300159,202218,11,14.35736,8.076581685204756,20.78109973162073,18.273604592650585,10.159929761924014,13.184441152500952
3300159,202219,6,8.620972,6.054774623676466,13.183744364901074,12.699607901720569,5.31782806093765,9.328723959957454
3300159,202220,6,5.801625,3.0698421351057603,12.6275707146107,3.1228552841281294,6.349053282442739,5.644095548049963
3300159,202221,3,1.9868842,0.38092990523818,4.996952846846764,4.71878396564594,3.5727486046058665,1.9617086714800311
3300159,202222,0,2.055118,1.300359925940295,4.902159920952896,5.993736037838731,3.0581967781643264,1.6066435548969473
3300159,202223,0,1.3198806,0.0,3.2240683517329645,3.334926709789224,2.4216176284626805,1.6066435548969473
3300159,202224,1,0.4922686,0.0,1.483259009585298,0.0,0.8051104064482644,0.6170118320814642
3300159,202225,0,-0.15002449,0.0,0.1568334660208411,0.0,0.0,0.6170118320814642
3300159,202226,0,-0.029949512,0.0,0.512735605930712,1.7598298924985023,0.2348365377986603,0.6170118320814642
3300159,202227,0,-0.08292346,0.0,0.5024860350049671,0.0,0.0,0.6170118320814642
3300159,202228,1,-0.14200358,0.0,0.1602430501211783,0.0,0.0566467762411555,0.6170118320814642
3300159,202229,1,-0.011730646,0.0,0.170110661428384,0.0,0.0,0.6170118320814642
3300159,202230,3,-0.021928614,0.0,0.5083539586968455,0.8588122243118695,0.2348365377986603,0.6170118320814642
3300159,202231,0,0.28080425,0.0,1.1518295154872065,0.4572992696162397,0.4749448340704525,0.6170118320814642
3300159,202232,0,-0.13248543,0.88729278098652,2.669799445747099,2.48025587092221,1.4413625001071289,1.1739541222018615
3300159,202233,0,0.51250404,0.0,1.6447223869126666,0.0,0.850907870570321,0.6170118320814642
3300159,202234,0,-0.14788122,0.0,0.1377337924104594,0.0,0.0,0.6170118320814642
3300159,202235,0,-0.11332312,0.0,0.1377337924104594,0.0,0.0,0.6170118320814642
3300159,202236,0,-0.13034098,0.2331483806945107,0.1417976260089395,0.0,0.0,0.6170118320814642
3300159,202237,0,-0.0509227,0.1487537951927389,0.1377337924104594,0.2194273776864687,0.0,0.6170118320814642
3300159,202238,0,-0.09453273,0.3489056425114755,0.1373027018562121,0.0724789778052046,0.0,0.6170118320814642
3300159,202239,1,-0.11301064,0.474930743574903,0.1373027018562121,0.2477941175238921,0.0,0.6170118320814642
3300159,202240,1,-0.03481425,1.7670838125488468,0.1809781360833639,0.1468647146787749,0.0094594659415143,0.6170118320814642
3300159,202241,1,0.37204218,2.710576380936853,1.0441290481869814,2.816859965618636,0.622429217565454,0.6170118320814642
3300159,202242,0,0.66919196,2.847865463070077,1.321453006927598,3.4789138171117298,1.2404146443262825,0.8261953154419649
3300159,202243,3,1.0037308,2.7455339476829703,1.0986017750658836,3.502909836877839,0.9614432759624948,0.6170118320814642
3300159,202244,0,0.50424814,1.7440636913774878,0.5509177026391335,0.2137789311312678,0.1227193698798636,0.6170118320814642
3300159,202245,0,1.1288501,5.061149067043661,3.2650578000192616,5.425772939051901,2.1709439090075837,1.6066435548969473
3300159,202246,0,1.8901182,2.408265562276742,2.4195230907777194,1.3960918691904287,1.5877260468262122,1.1739541222018615
3300159,202247,0,0.93452996,3.0759971770819035,0.1958047363299644,0.9973579257308324,0.0456127113401585,0.6170118320814642
3300159,202248,0,0.7602896,3.036031633608984,0.1888594164200495,0.7466032627662331,0.0465495121251535,0.6170118320814642
3300159,202249,0,0.91579837,3.276114977486938,0.310565503845037,0.8342516552262135,0.1586021737109355,0.6170118320814642
3300159,202250,0,0.7546103,3.214216619193173,0.2904890681833216,0.1167419070372852,0.159521497424226,0.6170118320814642
3300209,202201,0,1.5926739,2.099237276614168,1.2015415898476072,3.8695189455529695,1.1671106459510092,0.8261953154419649
3300209,202202,0,1.3118284,1.5560997750273808,1.559294418459035,3.0759762723716397,1.2990593586636834,0.8261953154419649
3300209,202203,0,0.96458536,0.5297763025088551,0.656445382683213,3.811374571909602,0.8724318043023764,0.6170118320814642
3300209,202204,0,0.9401048,0.8238749158079774,2.752414073085319,3.820208181257045,0.6982296052695034,0.9647706388413606
3300209,202205,0,0.8613334,0.6600124404793557,2.6900520715616407,3.751979740503707,0.6982296052695034,0.9647706388413606
3300209,202206,1,0.7128887,0.0,3.654891565237029,2.858354519813461,0.4793534092783567,0.9647706388413606
3300209,202207,0,0.54995495,0.0,4.149546542783559,3.02161160505101,0.1405723638660809,0.9647706388413606
3300209,202208,0,1.1502929,0.6942127585067492,1.466891728456308,5.228139125126574,0.7674222104389337,0.6170118320814642
3300209,202209,1,0.8390925,0.0,0.7208019158829092,6.085113832951194,0.909142365388405,0.6170118320814642
3300209,202210,0,0.5048144,0.0,2.005405610484524,4.069442179039506,0.651049064472744,0.7635116363648723
3300209,202211,1,0.64494616,0.0,1.3149286789735462,3.380375790591445,0.9537167221599744,0.6170118320814642
3300209,202212,0,0.38330522,0.0,0.6282190853197621,1.331909845466178,0.3686797292360815,0.6170118320814642
3300209,202213,0,0.63061696,0.0,1.226428874408341,1.813023950785249,0.5797919112105561,0.6170118320814642
3300209,202214,0,0.41148525,0.0,1.1716100242426155,1.0261440586621289,0.3500252848196297,0.6170118320814642
3300209,202215,1,0.19695893,0.0,2.0480870215937648,1.3486521029985106,0.2660385629032795,0.7635116363648723
3300209,202216,2,0.57002276,0.0,1.590853527059334,1.940270410645172,0.6198779662551495,0.6170118320814642
3300209,202217,1,0.7852521,0.0,3.962542369391911,1.886946273188706,2.178429347983428,1.6066435548969473
3300209,202218,6,1.0721648,0.0,2.6148189946390934,1.569867319285247,1.8002516248297449,1.1739541222018615
3300209,202219,1,0.58010113,0.0,2.3698449848677647,1.1581607083439345,1.4546772053173314,1.1739541222018615
3300209,202220,0,3.1188507,2.704750140875177,4.48004823242028,1.77074690940175,3.284568578713792,2.2304484438175884
3300209,202221,0,1.7360862,0.0,2.370293408256817,1.4595086873192489,2.060229895225582,1.6066435548969473
3300209,202222,1,-0.011526084,0.0,0.5644146388287006,1.4566556518209797,0.3070564732461314,0.6170118320814642
3300209,202223,2,-0.0886984,0.0,5.253951280421854,1.0357496326105045,0.086648642416879,0.9647706388413606
3300209,202224,0,0.03327664,0.0,0.8943546690289071,1.1243117476469742,0.5304114371686453,0.6170118320814642
3300209,202225,0,0.61984414,0.0,2.014041508679802,1.6222729032463985,1.4746845265443582,0.972695119725373
3300209,202226,1,0.14471357,0.0,0.7984855453033264,1.574563519833938,0.7127642938267869,0.6170118320814642
3300209,202227,0,-0.14200358,0.0,5.077278534636258,1.1777098439811051,0.086648642416879,0.9647706388413606
3300209,202228,0,0.10262368,0.0,0.904621372216558,2.153711187120993,0.8095962351467776,0.6170118320814642
3300209,202229,0,-0.0035051848,0.0,0.4793573000376651,1.5232931828076062,0.3070564732461314,0.6170118320814642
3300209,202230,0,-0.14200358,0.0,5.077278534636258,0.8708193284893099,0.086648642416879,0.9647706388413606
3300209,202231,1,-0.1361682,0.0,5.163896692969749,1.4956476667532346,0.086648642416879,0.9647706388413606
3300209,202232,0,-0.06846295,0.0,5.16350635796426,1.3539590348574508,0.086648642416879,0.9647706388413606
3300209,202233,1,0.05351206,0.0,0.8134955157916867,1.1307314241791475,0.5625503397668652,0.6170118320814642
3300209,202234,0,0.0087093385,0.0,0.5384325960496933,1.2994721594224437,0.340021856900325,0.6170118320814642
3300209,202235,0,0.14939629,0.0,0.8285163444134493,1.3321532357231876,0.4882588389953319,0.6170118320814642
3300209,202236,1,-0.053168677,0.0,0.546906277788522,1.3835892490943664,0.2649038750728181,0.6170118320814642
3300209,202237,1,-0.0509227,0.0,5.252262105576803,1.805238110919426,0.1226117488477207,0.9647706388413606
3300209,202238,0,0.1261467,0.3264236117649607,0.8147307172451554,1.9441286228029453,0.5663745435994834,0.6170118320814642
3300209,202239,0,0.21038148,0.1575473698187709,1.202038647616554,2.023014324379269,0.8078086432704765,0.6170118320814642
3300209,202240,0,0.06789842,0.3228828232253336,0.6911324635665356,2.607211271189872,0.4750592635305217,0.6170118320814642
3300209,202241,0,0.113550566,0.6048322067206777,5.269042302434545,3.3016865554266364,0.4162330536273195,0.9647706388413606
3300209,202242,0,0.17872217,0.7502141208719258,4.737864867085709,3.794294560223335,0.3101680848092201,0.9647706388413606
3300209,202243,0,0.500177,0.6287307860383864,4.5226139493339685,4.018692575794808,0.7342642353248046,0.9647706388413606
3300209,202244,0,0.34020936,0.4478868544514495,6.367888870469071,2.457266690448862,0.1425566308119066,1.300435165105378
3300209,202245,0,0.49948674,1.0737972616115758,5.840358136516945,2.8601577989868345,0.1994219488279576,0.9647706388413606
3300209,202246,1,0.71283257,1.2559606327013455,4.805742433958153,3.568863974778078,0.2228768621988415,0.9647706388413606
3300209,202247,0,0.93452996,1.4402057293796,4.005398133856899,4.023844574053342,0.6209326443551433,0.9647706388413606
3300209,202248,0,0.9084722,2.3705591674941675,1.0813795048764936,3.2163790422044105,1.1571072180317046,0.8261953154419649
3300209,202249,0,0.97041565,1.2694989373411547,0.7020384487285787,3.494096999173913,0.9946585640338056,0.6170118320814642
3300209,202250,1,0.8220457,1.2864021934804757,0.995580217935974,2.154777903279012,0.658860254020361,0.6170118320814642
3300225,202201,0,1.4128423,2.3407792523746616,2.2749840303888664,0.8838668255675247,0.6972489825208754,0.9647706388413606
3300225,202202,0,1.1201912,1.7943070010195743,2.4375817198162126,0.8540382829368568,2.2411654128450635,1.6066435548969473
3300225,202203,0,0.9955956,1.7686593329286835,2.316910477017652,1.523403160207169,0.7097656363220182,0.9647706388413606
3300225,202204,0,0.97781205,1.7797058424737873,1.3007244265528983,1.371059595670448,0.7723190951601602,0.6170118320814642
3300225,202205,0,0.7735151,1.4250047471875034,1.210596926988386,0.9413380060423918,0.6972489825208754,0.6170118320814642
3300225,202206,0,0.6835787,0.206564243834677,1.3311800622785002,0.2720800185981053,0.4997227947513387,0.6170118320814642
3300225,202207,0,0.6042681,0.1718807667620107,1.148059110440586,0.421729085690342,0.2584883630033978,0.6170118320814642
3300225,202208,0,0.99050486,0.6245484058951536,2.389632375621992,1.7245048881055354,0.5725261335224765,0.9647706388413606
3300225,202209,0,1.0940026,0.9601788701001216,3.0089087588693766,2.7359965019760044,1.2574404498719538,1.1739541222018615
3300225,202210,0,0.8239669,0.0,1.535132226201138,1.4657987983140672,2.7867342769650314,1.2588847481370509
3300225,202211,0,0.31118086,0.0,1.4462283577828476,0.0,0.5276685192293193,0.6170118320814642
3300225,202212,0,0.26250035,0.0,1.270129414582756,0.0,0.2486931820112268,0.6170118320814642
3300225,202213,0,0.33274162,0.0,1.3293268692183335,0.0,0.2486931820112268,0.6170118320814642
3300225,202214,0,0.3087727,0.0,0.7056652984236754,0.0,0.2300387375947714,0.6170118320814642
3300225,202215,0,0.17571245,0.0,0.1940431860180289,0.0,0.3459640958736898,0.6170118320814642
3300225,202216,0,0.094246544,0.0,0.1407234097701092,0.0,0.5812666470258065,0.6170118320814642
3300225,202217,0,0.23707788,0.0,0.1507637440656194,0.0,0.6165059224632081,0.6170118320814642
3300225,202218,0,0.2584667,0.0,0.1575897420402861,0.0,0.6031391696982134,0.6170118320814642
3300225,202219,0,0.06617211,0.0,0.1404447447178566,0.0,0.439959625506745,0.6170118320814642
3300225,202220,0,-0.1574485,0.0,0.1188311928979211,0.0,0.1735009420897917,0.6170118320814642
3300225,202221,0,-0.07803024,0.0,0.2242061928979211,0.0,0.1735009420897917,0.6170118320814642
3300225,202222,1,-0.0886984,0.0,0.2824806975038232,0.0,0.1735009420897917,0.6170118320814642
3300225,202223,0,-0.0886984,0.0,0.1670198821998862,0.0,0.1735009420897917,0.6170118320814642
3300225,202224,0,0.049468774,0.0,0.5287515682897229,1.245494567083728,0.94750714563418,0.6170118320814642
3300225,202225,0,-0.011526084,0.0,0.4833128458707705,0.0,0.393908772919044,0.6170118320814642
3300225,202226,0,-0.0886984,0.0,0.1195310604565709,0.0190329575727866,0.1735009420897917,0.6170118320814642
3300225,202227,0,-0.08067748,0.0,0.3472331049190135,0.0,0.1735009420897917,0.6170118320814642
3300225,202228,0,-0.08067748,0.0,0.1607779767138855,0.2141690199546283,0.4526857400679276,0.6170118320814642
3300225,202229,0,-0.08067748,0.0,0.1362706720030924,0.0,0.1735009420897917,0.6170118320814642
3300225,202230,0,-0.08067748,0.0,0.1490191383300471,0.0,0.1735009420897917,0.6170118320814642
3300225,202231,0,-0.08067748,0.0,0.1591040053364258,0.0,0.1735009420897917,0.6170118320814642
3300225,202232,0,-0.06846295,0.0,0.2402155453844889,0.0,0.1735009420897917,0.6170118320814642
3300225,202233,0,-0.12978904,0.0,0.2050571645141515,0.0,0.2262433349139563,0.6170118320814642
3300225,202234,0,-0.06846295,0.0,0.2452975440945129,0.0,0.3214931135920267,0.6170118320814642
3300225,202235,0,-0.08939558,0.0,0.2398378649815307,0.0,0.3313713424382776,0.6170118320814642
3300225,202236,0,-0.13034098,0.0,0.223123690170659,0.0,0.3313713424382776,0.6170118320814642
3300225,202237,0,-0.0509227,0.0,0.9007933199422358,0.1643750643888337,0.4318811395973121,0.6170118320814642
3300225,202238,0,-0.09453273,0.0,0.3907714233165071,0.0614008831198782,0.4318811395973121,0.6170118320814642
3300225,202239,0,-0.11301064,0.0,0.4437747474899385,0.2896900255639557,0.4318811395973121,0.6170118320814642
3300225,202240,0,-0.03481425,0.9134113166961404,0.3713538165603633,0.7177184290417192,0.5540671195364908,0.6170118320814642
3300225,202241,0,-0.03481425,1.0554864274842477,0.3249298014934617,0.8642096554261829,0.6735436607149374,0.6170118320814642
3300225,202242,0,0.07811372,1.248418562773698,0.3681604961555136,1.021285096342457,0.5878618405611356,0.6170118320814642
3300225,202243,0,0.35181206,1.1866288839721977,0.3403582752950366,0.8290939887732741,1.051401428791074,0.8261953154419649
3300225,202244,0,0.4015354,0.9964601577403804,0.7619125378787162,0.5097884866679998,0.4428360494730192,0.6170118320814642
3300225,202245,0,0.50146484,1.7971077836192806,0.7645774450259438,0.9738564524480448,0.5008115203463177,0.6170118320814642
3300225,202246,0,0.5467637,1.9890988134667764,0.1396795683493724,1.1775132390081502,0.4937561648774817,0.6170118320814642
3300225,202247,0,0.7861651,2.1460744175548743,0.1543414620264022,1.0348826322549072,0.724275965519869,0.6170118320814642
3300225,202248,0,0.7815361,2.190124629929365,0.6735943010063641,0.9744744464828288,0.8275890269190569,0.6170118320814642
3300225,202249,0,0.7815361,2.29023985911438,0.2776802475898308,0.8892360553888337,1.06690857559191,0.8261953154419649
3300225,202250,0,0.75348943,2.190272098081388,0.2481703442718359,0.2115572341953966,0.8572709789235198,0.6170118320814642
3300233,202201,0,1.3622655,0.90661252033912,0.7929518885491409,1.5881622533391138,0.72795189949289,0.6170118320814642
3300233,202202,0,1.2091159,1.7285554817156616,1.493938000377727,1.593578112319517,0.8794657769783427,0.6170118320814642
3300233,202203,0,0.9695819,0.5881768159353398,0.6469390868214546,1.7780765633508575,0.5318589295286564,0.6170118320814642
3300233,202204,0,0.9955956,0.9143754988267944,0.3627741473253865,1.875061402608169,0.4809468038083544,0.6170118320814642
3300233,202205,0,0.8613334,0.8005551702453637,0.288861385694987,1.6471994315221952,0.4809468038083544,0.6170118320814642
3300233,202206,0,0.7128887,0.0,0.1855959027540319,1.132360206546415,0.3495330701687287,0.6170118320814642
3300233,202207,0,0.53928685,0.0,0.2309725578839067,0.8020151667181702,0.1235050289052601,0.6170118320814642
3300233,202208,1,0.8524177,0.0,0.2459495197964397,2.351161744182411,0.2542223527006122,0.6170118320814642
3300233,202209,1,0.77082455,0.0770984411289181,0.2947247238058075,3.3435599797073343,0.5389568927913686,0.6170118320814642
3300233,202210,3,0.81138873,0.0,1.470620209488611,2.990735509110881,0.9870137745969244,0.6170118320814642
3300233,202211,1,0.78210336,0.0,1.9092804060942627,1.87254560696275,1.0717938083952916,0.972695119725373
3300233,202212,4,1.847163,0.8944591439757468,3.216826625087467,2.4335761990334657,1.9358966103149624,1.1739541222018615
3300233,202213,2,1.4057258,0.0,3.033708779163764,0.6213517712723607,1.626787705260842,1.1739541222018615
3300233,202214,2,2.651646,0.7715195465769344,2.284544914617932,2.380508586255049,2.0418480184239733,1.5477826136240953
3300233,202215,2,1.556439,0.0,3.4037684629245453,1.9112698634458989,2.201708308415313,1.6066435548969473
3300233,202216,2,1.6218051,0.0,2.2922119801092338,2.635166831198073,1.924412398574077,1.1739541222018615
3300233,202217,6,1.7003033,0.0,3.4302509417503826,2.1116548266844983,2.855270341576716,1.6066435548969473
3300233,202218,0,1.3697722,0.0,2.75067956200809,1.9330630498994,1.7619688698429812,1.1739541222018615
3300233,202219,0,3.417941,2.206513439569807,3.591589434126643,2.2793107038725053,3.362319221766011,3.1014752078848704
3300233,202220,0,1.5822505,0.0,2.105371269951161,0.0,1.9894458595438245,1.1739541222018615
3300233,202221,1,-0.07803024,0.0,0.1402682403475527,0.0625370313026145,0.0558343815423363,0.6170118320814642
3300233,202222,0,-0.0886984,0.0,0.1403748142787244,0.445764283031521,0.0558343815423363,0.6170118320814642
3300233,202223,2,0.09460278,0.0,0.6629788495166283,1.040377186841808,0.5350933969898399,0.6170118320814642
3300233,202224,1,-0.011526084,0.0,0.5029088246099475,0.4327299238372914,0.2762422123715851,0.6170118320814642
3300233,202225,0,0.5426718,0.0,0.829371387792677,2.203478845604808,1.1578375037824102,0.8261953154419649
3300233,202226,0,0.38934082,0.0,1.3158293253352995,1.1636057423849506,1.1577597185667656,0.8261953154419649
3300233,202227,0,-0.0035051848,0.0,0.4770365237666453,0.0435260614003686,0.2762422123715851,0.6170118320814642
3300233,202228,0,-0.08067748,0.0,0.1389550522399572,0.3107594504440342,0.3350191795204686,0.6170118320814642
3300233,202229,0,-0.08067748,0.0,0.1389550522399572,0.0,0.0558343815423363,0.6170118320814642
3300233,202230,0,-0.08067748,0.0,0.1389550522399572,0.0,0.0558343815423363,0.6170118320814642
3300233,202231,0,-0.08067748,0.0,0.1389550522399572,0.0,0.0558343815423363,0.6170118320814642
3300233,202232,0,-0.06846295,0.0,0.1385647172344674,0.0,0.0558343815423363,0.6170118320814642
3300233,202233,0,-0.06846295,0.0,0.1386265915606145,0.0,0.1085767743664973,0.6170118320814642
3300233,202234,0,-0.06846295,0.0,0.1377337924104594,0.0,0.109403255422471,0.6170118320814642
3300233,202235,0,-0.033904865,0.0,0.1377337924104594,0.0,0.1192814842687219,0.6170118320814642
3300233,202236,0,-0.1122488,0.0,0.1377337924104594,0.2975030026107975,0.1192814842687219,0.6170118320814642
3300233,202237,0,-0.0509227,0.0,0.1377337924104594,0.2057610524968102,0.1973971888728733,0.6170118320814642
3300233,202238,0,-0.09453273,0.0,0.1373027018562121,0.2099452649261204,0.1973971888728733,0.6170118320814642
3300233,202239,0,-0.11301064,0.0,0.1373027018562121,0.3341312159313218,0.2063871609613521,0.6170118320814642
3300233,202240,0,-0.03481425,0.7388713765871483,0.1544190120120116,0.5923240515904913,0.3423200668142527,0.6170118320814642
3300233,202241,0,0.094818994,0.899809162033162,0.2448580662625286,0.8823915287895752,0.535438952672795,0.6170118320814642
3300233,202242,0,0.15999058,1.0356941649361011,0.2563940523845636,1.2398596652830505,0.4057403290054608,0.6170118320814642
3300233,202243,0,0.35181206,0.8976422273761515,0.1877783119340047,1.167858729106556,0.6670747855413808,0.6170118320814642
3300233,202244,0,0.4015354,0.7157929470387153,0.153747825127342,0.9619134086003676,0.2310889967507812,0.6170118320814642
3300233,202245,0,0.49948674,1.377976791115439,0.1631886611750253,1.1386549204048886,0.2378537924461703,0.6170118320814642
3300233,202246,0,0.71283257,1.6151221826607254,0.1915856116516934,1.2433977300133905,0.2565359047657551,0.6170118320814642
3300233,202247,0,0.7861651,1.7678986870908495,0.1800287244098042,1.4278344592239571,0.4662807322201914,0.6170118320814642
3300233,202248,0,0.651903,1.719102184226181,0.1802066605970546,0.9297319405289736,0.4790302123138517,0.6170118320814642
3300233,202249,0,0.80026764,1.8504454435275708,0.3913794959012078,1.270803911475193,0.6222390061644703,0.6170118320814642
3300233,202250,0,0.88337195,1.701162660410061,0.358415840969774,0.5904419966412721,0.4859792708474302,0.6170118320814642
3300258,202201,2,1.2589092,2.2436084433026555,0.2993598837960976,1.0328119122924135,0.6270251853531619,0.6170118320814642
